year,Country,Season
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,Rest of Australia,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,South America,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Germany,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2012,Rest of Asia,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Asia,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of Europe,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,Rest of North America,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,US,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,Australia,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,China,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,Russia,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,France,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Germany,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,Italy,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
2016,UK,Summer
